-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  59.4324   longitude 24.7441 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 27.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2020,7,8,5.17,7.8,0.46,7.92,0.31,1.15,14.46,10.25,12.35,15.34,7.79,76.67,1.12,100.31,6.05,7.57,4.92,2.65,213.7
2020,7,9,6.05,7.72,0.55,7.74,0.35,1.18,13.78,9.68,11.73,15.06,7.46,76.83,1.18,100.58,7.14,8.43,5.58,2.85,242.4
2020,7,10,5.82,7.75,0.53,8.11,0.34,1.19,14.97,10.77,12.87,16.24,8.03,76.82,0.62,100.74,3.72,5.72,1.44,4.28,195.6
2020,7,11,3.43,7.17,0.31,8.67,0.22,0.87,15.09,12.46,13.77,15.73,9.03,84.68,12.4,100.24,7.69,12.19,2.95,9.24,260.5
2020,7,12,6.66,7.64,0.61,7.66,0.37,1.32,15.38,11.67,13.52,16.18,8.47,79.29,1.23,101.26,4.9,6.32,3.75,2.57,245.1
2020,7,13,6.59,7.77,0.6,7.71,0.37,1.33,14.62,10.39,12.51,16.44,7.79,76.76,0.63,101.21,4.08,4.98,3.37,1.61,261.8
2020,7,14,7.25,7.93,0.67,7.44,0.4,1.46,15.66,8.68,12.17,17.28,6.96,64.93,0.14,101.24,3.12,4.38,0.28,4.1,293.6
2020,7,15,6.74,7.66,0.62,7.9,0.38,1.38,17.54,9.61,13.58,18.51,7.44,60.1,0.0,101.17,1.54,2.78,0.35,2.43,30.8
2020,7,16,6.66,7.42,0.62,8.06,0.38,1.39,18.43,12.87,15.65,19.01,9.23,70.58,0.0,100.97,3.5,4.26,2.21,2.05,349.5
2020,7,17,7.18,7.32,0.67,7.98,0.39,1.44,19.23,13.99,16.61,19.99,9.88,72.88,0.03,101.27,3.22,5.03,2.18,2.85,311.5
2020,7,18,7.28,7.39,0.68,7.88,0.39,1.44,19.38,13.37,16.37,19.84,9.49,69.35,0.0,101.65,4.14,5.18,2.79,2.39,257.5
2020,7,19,6.13,7.19,0.58,8.23,0.35,1.42,19.92,13.85,16.89,19.65,9.78,69.08,0.07,101.57,2.19,2.88,0.82,2.06,246.0
2020,7,20,4.35,6.89,0.41,8.93,0.27,1.13,20.81,13.75,17.28,20.56,9.77,64.82,0.42,101.02,1.46,2.92,0.82,2.1,191.1
2020,7,21,5.55,7.1,0.53,8.31,0.32,1.25,18.39,14.53,16.46,19.36,10.33,78.53,0.57,100.47,6.15,9.84,3.28,6.56,255.9
2020,7,22,5.65,7.42,0.54,7.92,0.33,1.23,15.98,11.06,13.52,17.62,8.24,73.04,1.01,100.21,9.07,12.11,5.77,6.34,292.3
2020,7,23,5.46,7.32,0.53,7.95,0.31,1.12,14.83,9.43,12.13,16.6,7.38,70.25,1.03,100.15,9.32,10.97,5.76,5.21,270.0
2020,7,24,2.99,7.06,0.29,8.48,0.21,0.79,15.41,10.83,13.12,16.12,8.13,75.06,5.69,100.1,7.47,8.43,5.78,2.65,217.8
2020,7,25,6.03,7.09,0.59,8.0,0.35,1.26,15.88,12.32,14.1,17.5,8.94,80.01,4.66,100.31,5.74,7.29,4.19,3.1,239.9
2020,7,26,7.06,7.29,0.69,7.77,0.39,1.4,17.82,11.62,14.72,18.63,8.46,68.57,0.0,101.3,4.01,6.2,2.68,3.52,187.0
2020,7,27,5.77,6.82,0.57,8.48,0.33,1.27,19.26,13.96,16.61,19.76,9.89,72.4,1.08,101.36,4.04,6.09,1.68,4.41,146.2
2020,7,28,2.87,6.12,0.28,9.08,0.2,0.81,18.9,15.53,17.21,18.96,10.99,81.31,16.94,100.83,1.8,3.36,0.53,2.83,177.1
2020,7,29,4.14,6.38,0.41,8.47,0.26,1.06,16.98,13.57,15.27,17.11,9.78,81.03,16.22,100.23,6.57,10.94,2.85,8.09,235.7
2020,7,30,4.5,6.81,0.45,8.4,0.28,1.08,15.73,12.91,14.32,16.57,9.3,83.58,3.51,100.08,7.16,8.57,4.11,4.46,235.2
2020,7,31,5.43,6.91,0.55,8.31,0.32,1.13,17.25,13.38,15.31,18.03,9.55,78.79,0.23,100.48,4.66,6.23,2.87,3.36,354.4
2020,8,1,6.22,6.9,0.63,7.77,0.34,1.2,16.49,11.55,14.02,17.99,8.44,73.52,0.0,101.19,4.53,6.35,2.57,3.78,1.2
2020,8,2,5.05,6.64,0.52,8.26,0.3,1.2,17.51,12.54,15.02,18.1,9.02,73.46,0.15,100.86,5.81,6.63,4.53,2.1,250.3
2020,8,3,3.87,6.22,0.4,8.64,0.23,0.88,17.23,13.88,15.55,17.87,9.89,81.26,1.86,100.43,6.7,8.17,4.36,3.81,238.9
2020,8,4,1.77,5.91,0.18,8.76,0.13,0.51,16.46,14.21,15.33,17.04,10.08,86.5,11.75,100.58,3.03,4.77,1.32,3.45,228.0
2020,8,5,6.1,6.76,0.64,8.08,0.34,1.23,17.23,12.6,14.92,18.13,9.04,74.99,0.52,101.1,5.25,6.08,4.41,1.67,275.9
2020,8,6,2.58,6.15,0.27,9.12,0.17,0.66,17.57,14.79,16.18,17.87,10.36,84.14,0.36,101.85,5.8,7.42,3.5,3.92,235.1
2020,8,7,4.73,6.29,0.51,8.87,0.28,1.1,19.4,16.25,17.82,20.32,11.3,82.55,0.08,102.33,2.28,3.58,1.27,2.31,282.1
2020,8,8,6.17,6.33,0.66,8.28,0.34,1.26,20.73,15.43,18.08,21.09,10.75,72.67,0.0,102.11,2.4,3.59,1.54,2.05,280.5
2020,8,9,5.85,6.27,0.64,8.42,0.33,1.23,21.22,15.3,18.26,20.88,10.76,69.6,0.25,101.64,4.01,5.77,1.55,4.22,268.2
2020,8,10,6.46,6.6,0.71,7.82,0.35,1.34,18.95,13.3,16.13,19.7,9.46,70.98,0.1,101.69,5.51,6.21,4.81,1.4,1.4
2020,8,11,4.5,6.36,0.5,8.29,0.26,1.02,16.79,11.15,13.97,18.36,8.14,70.06,0.02,102.02,5.22,6.34,4.45,1.89,18.2
2020,8,12,4.0,5.94,0.45,8.42,0.23,0.91,15.67,9.6,12.63,17.97,7.34,67.86,5.21,101.96,2.97,4.25,1.62,2.63,358.6
2020,8,13,2.24,5.91,0.25,9.03,0.15,0.61,15.75,12.98,14.37,17.88,9.24,83.76,8.94,101.42,4.62,5.84,2.4,3.44,139.2
2020,8,14,3.78,5.94,0.43,8.76,0.23,0.9,17.45,14.16,15.81,18.87,9.98,81.47,0.17,101.22,3.76,4.94,2.82,2.12,200.0
2020,8,15,5.04,5.87,0.58,8.5,0.29,1.07,19.08,15.65,17.37,19.48,11.03,81.22,0.03,101.11,4.82,5.81,3.62,2.19,261.0
2020,8,16,5.1,5.93,0.59,8.51,0.3,1.16,19.99,16.04,18.01,19.98,11.34,79.12,0.09,100.96,5.5,7.27,4.12,3.15,287.2
2020,8,17,6.12,6.16,0.72,7.32,0.32,1.2,17.5,11.38,14.44,18.61,8.42,69.11,0.0,101.1,4.36,5.13,2.79,2.34,327.5
2020,8,18,5.41,5.91,0.64,7.94,0.3,1.12,18.66,13.21,15.94,19.32,9.44,71.99,0.01,100.89,1.9,2.78,0.51,2.27,273.5
2020,8,19,5.51,5.76,0.66,8.16,0.3,1.08,19.72,12.88,16.3,19.9,9.25,65.16,0.02,100.82,2.57,4.1,0.83,3.27,108.2
2020,8,20,5.43,5.75,0.66,7.97,0.29,1.03,19.63,14.03,16.83,20.1,9.95,71.28,0.0,101.02,3.02,4.17,1.67,2.5,163.5
2020,8,21,5.26,5.62,0.64,8.28,0.29,0.98,20.24,14.33,17.29,20.52,10.1,69.94,0.0,101.28,4.12,7.73,2.84,4.89,175.4
2020,8,22,2.14,4.75,0.26,9.21,0.14,0.58,19.01,16.35,17.68,19.26,11.57,84.75,22.51,100.85,8.81,10.96,7.43,3.53,179.8
2020,8,23,4.29,5.49,0.54,8.49,0.25,0.98,19.15,15.86,17.51,19.31,11.3,82.11,0.88,100.13,7.55,8.76,6.17,2.59,226.7
2020,8,24,4.51,5.36,0.57,8.27,0.26,0.9,17.36,13.95,15.66,18.12,9.98,81.0,2.54,100.03,8.39,10.28,5.03,5.25,242.0
2020,8,25,3.13,5.35,0.4,8.34,0.2,0.7,16.39,11.56,13.98,17.13,8.5,73.73,1.01,100.23,5.0,6.52,3.95,2.57,236.0
2020,8,26,4.27,5.47,0.55,7.95,0.24,0.76,16.42,9.43,12.92,17.12,7.4,64.25,0.09,99.97,3.93,5.68,1.28,4.4,257.7
2020,8,27,4.77,5.4,0.62,7.74,0.26,0.84,15.88,9.65,12.77,16.99,7.5,66.85,0.24,100.12,4.5,6.36,1.33,5.03,20.6
2020,8,28,4.57,5.34,0.6,7.73,0.25,0.78,15.29,9.17,12.23,16.8,7.22,67.26,0.12,100.6,3.14,4.7,0.9,3.8,19.6
2020,8,29,3.83,5.1,0.51,8.07,0.22,0.72,15.23,9.04,12.14,15.95,7.18,67.15,5.97,100.63,3.9,9.37,0.4,8.97,126.0
2020,8,30,2.27,4.8,0.31,8.83,0.14,0.47,15.91,13.49,14.7,17.27,9.67,85.91,4.75,100.1,6.15,9.24,4.45,4.79,226.1
2020,8,31,2.44,4.74,0.33,8.47,0.15,0.49,15.13,12.44,13.79,17.16,8.98,84.18,1.36,100.44,4.56,7.5,3.68,3.82,331.1
2020,9,1,3.78,5.05,0.53,8.01,0.21,0.63,14.53,9.93,12.23,16.19,7.52,74.46,0.15,101.59,6.97,8.5,4.93,3.57,39.1
2020,9,2,2.94,4.57,0.41,8.38,0.18,0.58,15.2,11.99,13.6,16.01,8.62,81.47,0.95,102.0,7.63,9.24,5.13,4.11,92.5
2020,9,3,1.73,4.05,0.25,8.87,0.12,0.41,16.11,14.81,15.46,16.15,10.43,92.03,11.09,101.31,6.05,7.58,4.75,2.83,148.4
2020,9,4,2.69,4.38,0.39,8.58,0.16,0.52,15.94,13.18,14.56,16.42,9.4,84.71,1.81,101.01,7.86,9.17,6.08,3.09,197.7
2020,9,5,2.79,4.47,0.41,8.38,0.17,0.57,15.48,12.9,14.19,16.01,9.25,85.26,4.34,100.63,7.68,9.36,4.71,4.65,213.7
2020,9,6,3.11,4.51,0.46,7.96,0.19,0.59,14.39,11.31,12.85,14.99,8.34,82.45,0.78,100.59,6.35,7.76,4.44,3.32,227.9
2020,9,7,3.11,4.54,0.47,7.82,0.18,0.55,14.13,10.86,12.49,15.03,8.04,81.38,2.19,101.02,5.65,6.87,3.81,3.06,230.6
2020,9,8,1.63,4.14,0.25,8.16,0.11,0.31,13.62,11.3,12.46,14.35,8.35,86.2,8.74,100.43,8.03,10.76,4.58,6.18,239.3
2020,9,9,1.96,4.08,0.3,8.44,0.13,0.41,14.92,12.11,13.51,15.39,8.83,83.69,3.64,100.2,8.04,12.05,4.31,7.74,238.3
2020,9,10,3.28,4.45,0.52,7.79,0.18,0.53,13.23,9.42,11.33,14.02,7.47,78.03,1.87,99.57,12.94,15.49,9.65,5.84,283.5
2020,9,11,2.99,4.07,0.48,7.64,0.17,0.49,13.13,8.47,10.8,13.42,6.85,73.67,0.16,100.93,6.72,8.76,5.41,3.35,262.5
2020,9,12,0.94,3.12,0.15,8.59,0.07,0.21,14.17,11.49,12.83,14.28,8.43,84.2,7.4,100.65,10.89,12.95,7.48,5.47,218.6
2020,9,13,3.82,4.15,0.63,7.43,0.2,0.52,13.99,10.2,12.1,14.37,7.76,78.39,0.89,100.45,11.92,14.31,7.9,6.41,260.0
2020,9,14,3.78,4.07,0.63,7.7,0.2,0.58,14.35,11.76,13.05,14.6,8.54,85.29,0.34,101.24,6.66,8.96,4.79,4.17,274.9
2020,9,15,2.41,3.87,0.41,8.44,0.15,0.46,13.93,10.27,12.1,14.53,7.7,79.25,0.7,101.79,2.27,5.29,0.11,5.18,298.3
2020,9,16,2.46,3.25,0.42,8.6,0.13,0.44,15.04,12.83,13.94,15.32,9.26,86.95,0.9,100.72,7.51,10.66,5.52,5.14,222.6
2020,9,17,1.35,3.79,0.24,8.13,0.09,0.27,10.36,6.83,8.59,11.87,6.16,78.93,2.32,100.39,13.59,16.34,9.71,6.63,326.5
2020,9,18,3.22,3.68,0.57,7.55,0.17,0.49,11.49,7.48,9.48,12.72,6.45,77.0,0.01,101.4,9.08,12.21,6.33,5.88,307.4
2020,9,19,3.62,3.85,0.65,6.89,0.18,0.49,11.94,8.08,10.01,12.4,6.64,77.76,0.0,101.53,7.81,10.08,5.71,4.37,309.2
2020,9,20,2.95,3.6,0.54,7.39,0.15,0.41,12.17,8.54,10.36,12.57,6.89,79.17,0.27,101.54,7.64,10.53,4.57,5.96,266.3
2020,9,21,1.4,2.48,0.26,8.15,0.08,0.22,13.41,11.27,12.34,13.48,8.29,86.96,0.05,100.78,8.85,11.96,5.3,6.66,247.0
2020,9,22,1.83,3.02,0.35,7.73,0.1,0.32,13.07,11.16,12.12,13.22,8.26,88.49,0.24,100.39,8.79,10.93,5.1,5.83,250.8
2020,9,23,3.02,3.09,0.59,7.71,0.15,0.42,14.18,12.03,13.11,13.87,8.78,87.47,0.15,100.32,6.0,7.42,5.19,2.23,203.4
2020,9,24,2.91,3.03,0.57,7.85,0.15,0.41,15.84,13.24,14.54,14.97,9.49,85.41,0.11,100.26,6.36,7.23,5.1,2.13,184.1
2020,9,25,1.95,2.67,0.39,8.39,0.11,0.3,15.72,13.76,14.74,15.34,9.82,88.49,0.83,100.37,5.46,6.97,3.48,3.49,161.9
2020,9,26,2.55,2.91,0.52,7.95,0.14,0.37,15.88,13.18,14.53,15.15,9.42,84.6,0.02,100.55,7.05,8.41,5.69,2.72,130.6
2020,9,27,2.81,2.82,0.59,7.68,0.14,0.37,15.55,12.93,14.24,14.83,9.21,85.13,0.03,101.23,6.21,7.6,5.3,2.3,107.6
2020,9,28,2.44,2.79,0.52,7.9,0.13,0.35,13.84,11.71,12.78,13.9,8.48,87.55,0.09,101.46,5.42,6.74,3.73,3.01,116.5
2020,9,29,0.8,2.61,0.17,8.78,0.06,0.17,13.24,11.64,12.44,13.47,8.42,90.0,0.74,101.55,2.26,3.66,0.37,3.29,152.6
2020,9,30,1.26,2.4,0.28,8.46,0.08,0.21,12.95,10.96,11.96,13.26,8.05,87.96,0.3,101.69,3.53,5.92,1.11,4.81,93.4
2020,10,1,2.35,2.66,0.53,7.54,0.12,0.33,12.84,10.91,11.88,12.63,8.04,88.57,0.13,101.52,6.06,7.39,4.98,2.41,88.9
2020,10,2,2.38,2.46,0.55,7.16,0.12,0.27,12.63,10.01,11.32,12.53,7.55,85.27,0.07,101.75,6.34,7.52,5.16,2.36,110.3
2020,10,3,1.77,2.35,0.41,7.93,0.1,0.24,12.84,10.79,11.81,12.73,7.96,87.93,0.09,101.71,7.73,8.98,6.01,2.97,115.7
2020,10,4,0.51,2.12,0.12,8.59,0.04,0.1,12.68,11.34,12.01,12.56,8.3,91.41,10.21,101.0,10.66,12.92,8.9,4.02,116.9
2020,10,5,2.52,2.59,0.62,7.85,0.12,0.28,15.0,12.66,13.83,14.35,9.09,86.56,0.94,100.94,6.61,9.41,2.2,7.21,171.9
2020,10,6,0.89,2.07,0.22,8.32,0.06,0.16,13.58,11.79,12.69,13.04,8.63,88.99,2.11,100.3,8.61,11.74,6.44,5.3,159.8
2020,10,7,1.72,2.32,0.44,7.79,0.09,0.23,12.34,10.0,11.17,12.21,7.62,86.18,0.25,100.68,6.2,7.21,3.86,3.35,166.4
2020,10,8,1.6,2.24,0.42,8.09,0.08,0.21,12.69,10.74,11.71,12.59,7.98,88.22,3.2,100.96,6.47,7.34,5.34,2.0,195.4
2020,10,9,1.42,2.01,0.38,7.62,0.08,0.15,11.16,9.87,10.51,11.29,7.55,91.88,1.87,100.76,8.42,11.51,6.48,5.03,193.0
2020,10,10,1.66,2.24,0.45,7.33,0.09,0.17,10.32,8.32,9.32,10.57,6.77,87.87,0.42,101.25,6.64,7.9,4.71,3.19,204.7
2020,10,11,1.51,2.11,0.42,7.78,0.08,0.15,10.76,8.35,9.56,10.7,6.79,85.26,6.91,101.18,4.29,7.26,1.55,5.71,213.6
2020,10,12,1.49,2.2,0.42,7.43,0.08,0.15,9.86,7.37,8.61,9.92,6.36,84.83,0.34,100.98,5.54,7.39,1.84,5.55,213.0
2020,10,13,1.25,2.01,0.37,7.61,0.07,0.12,9.31,6.95,8.13,10.11,6.16,85.4,0.67,101.17,4.19,6.15,3.28,2.87,265.5
2020,10,14,1.41,2.14,0.42,7.28,0.07,0.14,8.24,6.54,7.39,9.19,5.95,89.16,0.23,101.74,7.57,9.59,3.68,5.91,47.5
2020,10,15,1.24,2.1,0.38,7.23,0.07,0.12,7.19,4.7,5.94,8.87,5.28,84.49,0.54,101.35,6.8,8.58,4.19,4.39,22.2
2020,10,16,1.46,2.16,0.46,7.26,0.07,0.14,5.29,2.4,3.85,7.45,4.46,81.77,0.37,101.58,4.71,6.17,1.99,4.18,0.4
2020,10,17,1.27,1.9,0.41,7.38,0.06,0.13,6.3,3.95,5.13,7.34,5.04,85.34,1.17,101.13,6.78,9.84,1.58,8.26,232.3
2020,10,18,0.99,1.94,0.33,7.4,0.06,0.11,6.05,3.57,4.81,7.97,5.0,84.49,6.57,99.32,7.53,9.57,4.95,4.62,264.2
2020,10,19,1.01,1.87,0.34,7.32,0.06,0.09,4.1,1.94,3.02,6.51,4.4,85.94,6.2,99.81,8.19,9.41,6.27,3.14,293.9
2020,10,20,1.1,1.92,0.38,7.15,0.05,0.08,3.45,0.45,1.95,5.89,3.9,81.1,0.52,101.34,4.41,7.07,1.24,5.83,318.7
2020,10,21,0.42,1.21,0.15,7.68,0.03,0.04,5.55,4.76,5.15,7.17,5.35,94.81,3.86,100.72,7.74,9.2,4.88,4.32,160.6
2020,10,22,0.32,1.51,0.12,8.38,0.02,0.04,10.17,9.51,9.84,9.94,7.48,95.54,10.16,99.37,8.35,11.4,5.82,5.58,208.0
2020,10,23,0.78,1.58,0.29,7.91,0.05,0.07,8.81,6.84,7.82,8.89,6.33,87.45,1.67,99.48,9.03,11.72,5.02,6.7,267.2
2020,10,24,0.83,1.61,0.32,7.37,0.05,0.08,6.29,4.05,5.17,7.15,5.14,85.68,6.14,100.08,4.01,5.48,0.69,4.79,243.6
2020,10,25,0.62,1.44,0.24,7.89,0.04,0.05,8.03,6.25,7.14,8.37,5.92,88.66,0.35,100.62,4.67,9.6,2.02,7.58,201.7
2020,10,26,0.53,1.28,0.21,7.83,0.03,0.06,9.26,8.42,8.84,9.11,6.85,94.39,0.68,100.61,8.57,11.31,6.23,5.08,182.6
2020,10,27,0.19,0.91,0.08,8.1,0.01,0.02,10.38,9.47,9.93,9.75,7.37,93.91,6.4,100.36,8.02,9.64,6.87,2.77,192.2
2020,10,28,0.93,1.31,0.4,7.59,0.05,0.07,8.97,7.52,8.24,9.24,6.45,90.7,3.17,100.48,9.16,10.19,6.82,3.37,206.5
2020,10,29,0.76,1.24,0.33,7.72,0.04,0.05,8.93,7.99,8.46,8.82,6.65,93.71,0.67,100.57,6.1,8.74,3.32,5.42,207.8
2020,10,30,0.45,1.2,0.21,8.14,0.03,0.04,8.18,7.01,7.59,8.31,6.2,92.46,0.23,100.98,1.59,3.08,0.63,2.45,173.7
2020,10,31,0.46,1.3,0.21,8.06,0.03,0.04,7.01,5.94,6.48,7.72,5.71,92.98,0.5,102.0,2.52,5.15,0.15,5.0,168.1
2020,11,1,0.26,1.08,0.12,8.01,0.02,0.03,7.05,5.61,6.33,7.67,5.58,90.61,0.36,101.87,7.32,9.99,5.24,4.75,165.7
2020,11,2,0.41,0.96,0.2,7.56,0.03,0.03,6.01,4.59,5.3,7.14,5.28,90.7,1.9,100.66,13.0,15.5,9.89,5.61,170.9
2020,11,3,0.67,1.18,0.34,8.02,0.04,0.04,10.06,8.8,9.43,9.53,7.05,91.84,2.13,100.45,11.56,15.12,8.63,6.49,224.3
2020,11,4,0.41,1.1,0.22,7.48,0.03,0.03,8.6,7.48,8.04,8.6,6.39,92.56,1.77,101.27,8.22,9.86,6.34,3.52,229.9
2020,11,5,0.5,1.1,0.27,7.17,0.03,0.03,8.48,6.59,7.53,8.32,6.04,87.92,0.3,100.74,10.99,15.26,8.66,6.6,257.7
2020,11,6,0.97,1.07,0.53,6.71,0.04,0.05,9.13,8.06,8.59,8.44,6.65,93.03,0.07,101.12,8.38,9.75,7.12,2.63,282.4
2020,11,7,0.63,1.05,0.36,7.5,0.03,0.04,8.95,8.32,8.63,8.45,6.74,94.95,0.64,101.46,8.27,11.68,5.25,6.43,262.4
2020,11,8,1.02,1.07,0.6,6.67,0.04,0.04,6.15,4.15,5.15,6.67,5.1,87.1,1.51,101.59,5.86,6.89,4.79,2.1,322.8
2020,11,9,0.5,0.99,0.3,7.23,0.03,0.02,5.73,4.05,4.89,5.59,5.01,89.13,0.47,102.22,6.95,9.83,5.1,4.73,287.5
2020,11,10,0.77,0.96,0.48,7.0,0.03,0.03,4.53,4.01,4.27,5.25,4.94,95.15,0.1,102.73,3.48,5.07,1.68,3.39,304.0
2020,11,11,0.28,0.75,0.18,7.94,0.02,0.01,6.33,5.67,6.0,6.59,5.57,95.65,3.92,102.63,5.02,6.82,2.63,4.19,237.8
2020,11,12,0.39,0.8,0.26,7.64,0.02,0.02,4.45,3.11,3.78,5.47,4.66,91.22,0.32,102.46,5.57,6.32,4.79,1.53,191.0
2020,11,13,0.22,0.76,0.15,7.53,0.02,0.02,2.88,1.87,2.37,4.73,4.28,93.22,0.42,102.21,6.67,7.06,6.28,0.78,167.6
2020,11,14,0.26,0.7,0.18,7.46,0.02,0.01,1.82,1.07,1.44,3.9,4.06,95.17,0.15,101.88,6.48,6.95,5.83,1.12,165.5
2020,11,15,0.4,0.72,0.29,7.35,0.02,0.02,1.67,0.76,1.22,3.97,3.97,94.14,0.1,101.8,7.15,8.18,6.45,1.73,163.1
2020,11,16,0.34,0.63,0.26,7.32,0.02,0.01,2.73,1.85,2.29,4.72,4.31,94.28,1.73,101.42,9.77,10.6,8.72,1.88,161.3
2020,11,17,0.18,0.58,0.14,7.6,0.01,0.01,3.96,3.18,3.57,5.3,4.77,94.9,3.46,101.26,10.51,11.44,9.96,1.48,176.5
2020,11,18,0.31,0.68,0.25,7.84,0.02,0.02,9.16,8.38,8.77,8.42,6.86,94.71,9.23,100.43,11.23,15.38,8.02,7.36,222.5
2020,11,19,0.31,0.57,0.26,7.35,0.02,0.01,8.52,6.77,7.65,8.09,6.25,88.7,4.15,99.1,15.55,17.68,10.96,6.72,223.5
2020,11,20,0.33,0.68,0.28,6.65,0.02,0.01,2.84,0.2,1.52,4.23,3.86,82.87,2.0,100.26,8.71,10.65,5.45,5.2,286.2
2020,11,21,0.29,0.65,0.25,6.77,0.02,0.01,3.01,1.08,2.05,4.03,4.1,87.32,11.11,101.24,9.97,18.43,4.2,14.23,215.9
2020,11,22,0.43,0.61,0.39,7.07,0.02,0.01,6.76,4.89,5.82,6.49,5.43,87.83,2.01,99.46,10.76,15.14,9.58,5.56,242.8
2020,11,23,0.42,0.59,0.39,7.1,0.02,0.01,5.8,3.93,4.87,5.63,5.08,87.83,0.8,99.5,8.87,9.36,7.87,1.49,262.6
2020,11,24,0.39,0.59,0.37,7.06,0.02,0.01,4.49,2.33,3.41,4.55,4.49,85.86,1.0,100.48,6.17,9.25,0.56,8.69,296.7
2020,11,25,0.14,0.51,0.13,7.53,0.01,0.01,4.57,3.88,4.23,5.18,5.03,95.31,8.41,100.83,5.63,9.68,1.61,8.07,186.9
2020,11,26,0.1,0.51,0.1,7.47,0.01,0.01,6.13,5.3,5.72,5.97,5.57,94.26,6.73,100.34,7.06,10.09,4.1,5.99,263.4
2020,11,27,0.2,0.53,0.21,7.37,0.01,0.01,1.75,-0.03,0.86,3.14,3.77,87.95,0.79,100.86,7.74,9.21,6.52,2.69,8.4
2020,11,28,0.19,0.5,0.2,7.47,0.01,0.01,2.4,0.14,1.27,3.23,3.77,85.17,0.23,102.14,6.31,7.52,4.63,2.89,56.1
2020,11,29,0.21,0.47,0.23,7.43,0.01,0.01,0.55,-0.73,-0.09,2.25,3.53,91.23,0.46,102.42,4.63,5.57,4.09,1.48,92.6
2020,11,30,0.17,0.4,0.19,7.38,0.01,0.01,0.17,-0.89,-0.36,2.45,3.53,92.9,2.36,101.45,4.28,5.29,3.55,1.74,138.3
2020,12,1,0.14,0.4,0.16,7.37,0.01,0.01,2.18,1.3,1.74,3.16,4.14,94.3,1.13,101.7,8.23,9.47,4.59,4.88,214.9
2020,12,2,0.3,0.38,0.36,6.92,0.01,0.01,-0.05,-1.12,-0.58,2.12,3.45,93.3,0.15,102.47,7.8,8.4,7.17,1.23,191.1
2020,12,3,0.15,0.4,0.19,7.19,0.01,0.01,-2.3,-3.4,-2.85,0.77,2.92,94.42,0.28,101.81,7.25,8.42,6.14,2.28,157.4
2020,12,4,0.09,0.39,0.12,7.11,0.01,0.01,-0.17,-1.47,-0.82,1.92,3.39,91.45,1.49,101.26,9.81,10.29,8.38,1.91,152.9
2020,12,5,0.15,0.32,0.19,7.11,0.01,0.01,1.96,1.2,1.58,3.1,4.11,94.78,1.01,101.27,9.74,10.13,9.27,0.86,168.4
2020,12,6,0.09,0.35,0.12,6.9,0.01,0.01,1.73,0.93,1.33,2.9,4.02,94.56,0.72,101.86,9.34,9.98,8.82,1.16,170.7
2020,12,7,0.27,0.41,0.36,6.21,0.01,0.01,-3.08,-5.05,-4.07,-0.28,2.58,89.22,0.0,102.15,10.45,10.96,9.63,1.33,163.8
2020,12,8,0.33,0.39,0.45,5.52,0.01,0.01,-5.12,-6.61,-5.87,-1.47,2.27,93.99,0.0,102.36,9.82,10.11,8.78,1.33,158.4
